id,new_date,y0,y1,y2,y3
aave,2025-05-24,,98.3123779296875,63.95431137084961,
aave,2025-05-25,,105.37944030761719,63.468605041503906,
aave,2025-05-26,,107.52503204345703,63.705440521240234,
aave,2025-05-27,,109.83767700195312,64.97035217285156,
aave,2025-05-28,,106.20244598388672,66.7717514038086,
aave,2025-05-29,,104.94161224365234,67.73502349853516,
aave,2025-05-30,,103.99787902832031,67.09236145019531,
aave,2025-05-31,,102.68492126464844,64.70787811279297,
aave,2025-06-01,,104.37226867675781,63.06521987915039,
aave,2025-06-02,,103.91407775878906,63.75275802612305,
aave,2025-06-03,,103.27790069580078,63.65642166137695,
aave,2025-06-04,,101.48606872558594,63.84535598754883,
aave,2025-06-05,,103.36710357666016,61.209449768066406,
aave,2025-06-06,,103.0513916015625,60.768829345703125,
aave,2025-06-07,,101.46717834472656,60.43619918823242,
aave,2025-06-08,,95.09747314453125,59.495418548583984,
aave,2025-06-09,,93.2769775390625,59.90593338012695,
aave,2025-06-10,,92.21052551269531,53.67240905761719,
aave,2025-06-11,,87.98895263671875,52.582847595214844,
aave,2025-06-12,,89.59012603759766,52.757442474365234,
aave,2025-06-13,,86.02794647216797,54.52473831176758,
aave,2025-06-14,,84.20906066894531,55.094120025634766,
aave,2025-06-15,,85.38728332519531,50.32694625854492,
aave,2025-06-16,,85.29165649414062,50.16492462158203,
aave,2025-06-17,,84.89257049560547,51.40311050415039,
aave,2025-06-18,,79.83881378173828,51.52446365356445,
aave,2025-06-19,,86.65274047851562,51.31172180175781,
aave,2025-06-20,,87.00808715820312,51.77764892578125,
aave,2025-06-21,,84.41360473632812,54.037044525146484,
aave,2025-06-22,,80.75102233886719,56.18910598754883,
aave,2025-06-23,,81.85543823242188,56.24763488769531,
aave,2025-06-24,,81.68478393554688,57.45057678222656,
aave,2025-06-25,,91.29962921142578,69.1651611328125,
aave,2025-06-26,,92.05140686035156,65.06322479248047,
aave,2025-06-27,,93.13402557373047,64.38014221191406,
aave,2025-06-28,,94.52386474609375,61.06771469116211,
aave,2025-06-29,,95.6128921508789,61.723663330078125,
aave,2025-06-30,,95.8926773071289,66.73170471191406,
aave,2025-07-01,,98.4143295288086,67.77307891845703,
aave,2025-07-02,,95.01602172851562,69.3429946899414,
aave,2025-07-03,,88.30615997314453,71.29644775390625,
aave,2025-07-04,,82.92386627197266,75.9652099609375,
aave,2025-07-05,,77.84200286865234,76.33120727539062,
aave,2025-07-06,,81.08135986328125,73.86878204345703,
aave,2025-07-07,,80.91165161132812,72.71927642822266,
aave,2025-07-08,,80.86165618896484,74.53465270996094,
aave,2025-07-09,,83.17715454101562,72.70283508300781,
aave,2025-07-10,,87.57757568359375,70.42945098876953,
aave,2025-07-11,,92.00167083740234,72.0370864868164,
aave,2025-07-12,,95.0700912475586,75.29730987548828,
aave,2025-07-13,,97.95844268798828,76.58552551269531,
aave,2025-07-14,,102.20128631591797,80.68539428710938,
aave,2025-07-15,,103.92813873291016,79.84305572509766,
aave,2025-07-16,,103.36231231689453,78.18025207519531,
aave,2025-07-17,,100.2137451171875,76.26890563964844,
aave,2025-07-18,,98.51277923583984,72.93997192382812,
aave,2025-07-19,,98.65191650390625,72.34302520751953,
aave,2025-07-20,,99.8189697265625,72.934326171875,
aave,2025-07-21,,98.20796966552734,73.95343017578125,
aave,2025-07-22,,95.64649963378906,73.2502670288086,
aave,2025-07-23,,94.46131896972656,72.42455291748047,
aave,2025-07-24,,92.95452880859375,70.57393646240234,
aave,2025-07-25,,90.41805267333984,70.44050598144531,
aave,2025-07-26,,98.52851867675781,70.65025329589844,
aave,2025-07-27,,99.79096221923828,73.05406188964844,
aave,2025-07-28,,99.85314178466797,72.94022369384766,
aave,2025-07-29,,102.28787231445312,72.8570556640625,
aave,2025-07-30,,104.71147918701172,73.7242431640625,
aave,2025-07-31,,107.65092468261719,69.44151306152344,
aave,2025-08-01,,109.39237213134766,63.9888801574707,
aave,2025-08-02,,113.56932067871094,64.37408447265625,
aave,2025-08-03,,110.66059112548828,63.88003921508789,
aave,2025-08-04,,105.03810119628906,64.03145599365234,
aave,2025-08-05,,87.91604614257812,64.05986022949219,
aave,2025-08-06,,101.25993347167969,65.30435180664062,
aave,2025-08-07,,101.4942855834961,65.27799987792969,
aave,2025-08-08,,98.80432891845703,65.71871948242188,
aave,2025-08-09,,96.86106872558594,66.66338348388672,
aave,2025-08-10,,94.71234130859375,67.34700775146484,
aave,2025-08-11,,93.8781967163086,66.12467193603516,
aave,2025-08-12,,93.73250579833984,66.13377380371094,
aave,2025-08-13,,96.6176986694336,65.85171508789062,
aave,2025-08-14,,101.29082489013672,66.03170776367188,
aave,2025-08-15,,107.11591339111328,64.90978240966797,
aave,2025-08-16,,109.97468566894531,61.99595260620117,
aave,2025-08-17,,112.38591003417969,59.298099517822266,
aave,2025-08-18,,111.45409393310547,55.95895004272461,
aave,2025-08-19,,113.25514221191406,56.162628173828125,
aave,2025-08-20,,126.2302017211914,56.794864654541016,
aave,2025-08-21,,136.6585693359375,56.616153717041016,
aave,2025-08-22,,136.6636199951172,54.79724884033203,
aave,2025-08-23,,136.66021728515625,56.03743362426758,
aave,2025-08-24,,138.93869018554688,57.496646881103516,
aave,2025-08-25,,136.3560333251953,56.5252571105957,
aave,2025-08-26,,132.81109619140625,56.791255950927734,
aave,2025-08-27,,126.13334655761719,57.412845611572266,
aave,2025-08-28,,123.84518432617188,57.64691162109375,
aave,2025-08-29,,124.350830078125,58.305824279785156,
aave,2025-08-30,,124.06006622314453,58.32764434814453,
aave,2025-08-31,,131.03216552734375,56.799869537353516,
aave,2025-09-01,,125.8850326538086,54.92393112182617,
aave,2025-09-02,,123.8602294921875,54.679344177246094,
aave,2025-09-03,,128.4169921875,54.76884841918945,
aave,2025-09-04,,130.14500427246094,54.80189514160156,
aave,2025-09-05,,131.67706298828125,55.03455352783203,
aave,2025-09-06,,125.47030639648438,55.07134246826172,
aave,2025-09-07,,127.17535400390625,55.33489227294922,
aave,2025-09-08,,125.6847915649414,56.295928955078125,
aave,2025-09-09,,134.28831481933594,56.34004211425781,
aave,2025-09-10,,142.13877868652344,54.761112213134766,
aave,2025-09-11,,149.42031860351562,52.88376235961914,
aave,2025-09-12,,147.8924560546875,53.122596740722656,
aave,2025-09-13,,143.0531005859375,53.698280334472656,
aave,2025-09-14,,140.75100708007812,54.10020065307617,
aave,2025-09-15,,145.23672485351562,54.68083953857422,
aave,2025-09-16,,141.2898712158203,59.0714225769043,
aave,2025-09-17,,141.83726501464844,60.0694580078125,
aave,2025-09-18,,137.4230194091797,60.77490997314453,
aave,2025-09-19,,146.9945831298828,62.0156135559082,
aave,2025-09-20,,152.57244873046875,62.99183654785156,
aave,2025-09-21,,151.47093200683594,63.61151885986328,
aave,2025-09-22,,158.10574340820312,63.51861572265625,
aave,2025-09-23,,171.5814971923828,63.419944763183594,
aave,2025-09-24,,167.78236389160156,62.5809326171875,
aave,2025-09-25,,167.50775146484375,62.2186164855957,
aave,2025-09-26,,166.32566833496094,61.38371658325195,
aave,2025-09-27,,167.55067443847656,60.898868560791016,
aave,2025-09-28,,165.89215087890625,63.15325164794922,
aave,2025-09-29,,161.8221435546875,65.9330062866211,
aave,2025-09-30,,157.66314697265625,67.2789535522461,
aave,2025-10-01,,156.10914611816406,69.02969360351562,
aave,2025-10-02,,144.38592529296875,70.14771270751953,
aave,2025-10-03,,140.56431579589844,67.52567291259766,
aave,2025-10-04,,148.53277587890625,64.89112091064453,
aave,2025-10-05,,149.45298767089844,68.53824615478516,
aave,2025-10-06,,148.06118774414062,68.20820617675781,
aave,2025-10-07,,149.96034240722656,67.1285629272461,
aave,2025-10-08,,144.65574645996094,66.16950225830078,
aave,2025-10-09,,141.85655212402344,64.38291931152344,
aave,2025-10-10,,140.86184692382812,63.98771667480469,
aave,2025-10-11,,142.54727172851562,63.323795318603516,
aave,2025-10-12,,147.48252868652344,62.79402160644531,
aave,2025-10-13,,152.90069580078125,63.373985290527344,
aave,2025-10-14,,160.93978881835938,64.38024139404297,
aave,2025-10-15,,159.61961364746094,64.18341827392578,
aave,2025-10-16,,156.51437377929688,64.57808685302734,
aave,2025-10-17,,154.90237426757812,63.328094482421875,
aave,2025-10-18,,155.73863220214844,62.5648307800293,
aave,2025-10-19,,157.89620971679688,62.79970932006836,
aave,2025-10-20,,157.99920654296875,65.46637725830078,
aave,2025-10-21,,154.7930450439453,67.73133850097656,
aave,2025-10-22,,152.7872314453125,75.064208984375,
aave,2025-10-23,,149.21591186523438,82.86891174316406,
aave,2025-10-24,,148.87484741210938,84.647705078125,
aave,2025-10-25,,145.56935119628906,83.46636199951172,
aave,2025-10-26,,140.7479248046875,82.11434173583984,
aave,2025-10-27,,143.75599670410156,78.5010986328125,
aave,2025-10-28,,149.7126007080078,80.1294937133789,
aave,2025-10-29,,152.61148071289062,82.9037857055664,
aave,2025-10-30,,153.95700073242188,84.29249572753906,
aave,2025-10-31,,149.35610961914062,81.97785949707031,
aave,2025-11-01,,142.9645538330078,84.48372650146484,
aave,2025-11-02,,140.41729736328125,93.6502914428711,
aave,2025-11-03,,134.0888671875,90.44964599609375,
aave,2025-11-04,,130.4091796875,89.75457763671875,
aave,2025-11-05,,132.0016326904297,89.70589447021484,
aave,2025-11-06,,159.63905334472656,94.23970794677734,
aave,2025-11-07,,184.01690673828125,98.23234558105469,
aave,2025-11-08,,180.64442443847656,97.60121154785156,
aave,2025-11-09,,189.25372314453125,102.08475494384766,
aave,2025-11-10,,192.54025268554688,98.59474182128906,
aave,2025-11-11,,188.5921173095703,97.54072570800781,
aave,2025-11-12,,183.6896209716797,96.38118743896484,
aave,2025-11-13,,175.41998291015625,97.21897888183594,
aave,2025-11-14,,168.78338623046875,92.61454010009766,
aave,2025-11-15,,158.96389770507812,93.46444702148438,
aave,2025-11-16,,168.534423828125,94.57828521728516,
aave,2025-11-17,,166.031005859375,89.53701782226562,
aave,2025-11-18,,167.5634002685547,86.92102813720703,
aave,2025-11-19,,164.61338806152344,88.82987213134766,
aave,2025-11-20,,160.37210083007812,91.3249740600586,
aave,2025-11-21,,161.85939025878906,88.93714141845703,
aave,2025-11-22,,166.70555114746094,90.92618560791016,
aave,2025-11-23,,176.28829956054688,96.15367889404297,
aave,2025-11-24,,173.28317260742188,97.33367919921875,
aave,2025-11-25,,178.22775268554688,99.00757598876953,
aave,2025-11-26,,175.63206481933594,100.02861022949219,
aave,2025-11-27,,195.04083251953125,95.71489715576172,
aave,2025-11-28,,203.24766540527344,95.55618286132812,
aave,2025-11-29,,199.2039794921875,97.15380859375,
aave,2025-11-30,,205.0381317138672,96.54132080078125,
aave,2025-12-01,,206.84410095214844,100.14447784423828,
aave,2025-12-02,,221.8944854736328,102.10380554199219,
aave,2025-12-03,,235.93893432617188,103.10237884521484,
aave,2025-12-04,,252.14321899414062,100.57563018798828,
aave,2025-12-05,,252.90028381347656,97.70879364013672,
aave,2025-12-06,,266.7688903808594,97.67264556884766,63.73504638671875
aave,2025-12-07,,283.6730651855469,97.69893646240234,62.256099700927734
aave,2025-12-08,,280.1925048828125,98.82261657714844,61.800575256347656
aave,2025-12-09,,269.3260498046875,100.77733612060547,62.39003372192383
aave,2025-12-10,,268.4559326171875,98.18021392822266,61.69608688354492
aave,2025-12-11,,280.36578369140625,91.56908416748047,61.09644317626953
aave,2025-12-12,,354.0316162109375,92.04515075683594,59.341339111328125
aave,2025-12-13,,368.5606994628906,91.65885162353516,60.77599334716797
aave,2025-12-14,,376.5067138671875,97.42326354980469,62.5239372253418
aave,2025-12-15,,367.2062683105469,110.05857849121094,61.774662017822266
aave,2025-12-16,,379.3865661621094,106.474365234375,58.6746711730957
aave,2025-12-17,,371.5009765625,103.70882415771484,54.93064498901367
aave,2025-12-18,,365.9412536621094,97.45426177978516,55.596649169921875
aave,2025-12-19,,330.9495849609375,103.05802154541016,55.2393913269043
aave,2025-12-20,,309.407958984375,102.12603759765625,55.50960159301758
aave,2025-12-21,,317.4756774902344,100.00653839111328,55.699920654296875
aave,2025-12-22,,304.48211669921875,100.12279510498047,55.14145278930664
aave,2025-12-23,,339.61395263671875,97.9632339477539,55.07353210449219
aave,2025-12-24,,375.88116455078125,101.4140853881836,54.44916915893555
aave,2025-12-25,,372.5035095214844,101.59103393554688,54.44857406616211
aave,2025-12-26,,344.46051025390625,102.50621032714844,55.39033508300781
aave,2025-12-27,,334.68402099609375,106.40580749511719,56.478694915771484
aave,2025-12-28,,332.0710754394531,119.92097473144531,55.239646911621094
aave,2025-12-29,,337.3294677734375,112.6845474243164,54.30560302734375
aave,2025-12-30,,333.12542724609375,113.38304138183594,53.16264343261719
aave,2025-12-31,,313.394775390625,114.1460189819336,52.36343002319336
aave,2025-01-01,313.3901672363281,111.46599578857422,,
aave,2025-01-02,330.8583068847656,115.07008361816406,53.54859161376953,
aave,2025-01-03,335.83026123046875,106.61140441894531,52.79063415527344,
hedera-hashgraph,2025-01-04,0.30787062644958496,0.08770328760147095,0.03846041113138199,
hedera-hashgraph,2025-01-05,0.3024778664112091,0.08452819287776947,0.03831155598163605,
hedera-hashgraph,2025-01-06,0.30708444118499756,0.08066409826278687,0.03776323422789574,
hedera-hashgraph,2025-01-07,,0.07916557043790817,0.03913385048508644,
hedera-hashgraph,2025-01-08,,0.07737041264772415,0.04022670537233353,
hedera-hashgraph,2025-01-09,,0.07867974042892456,0.04396219551563263,
hedera-hashgraph,2025-01-10,,0.07781551778316498,0.04426231607794762,
hedera-hashgraph,2025-01-11,,0.08409921824932098,0.044222865253686905,
hedera-hashgraph,2025-01-12,,0.08290642499923706,0.046746451407670975,
hedera-hashgraph,2025-01-13,,0.07980305701494217,0.04764445126056671,
hedera-hashgraph,2025-01-14,,0.07997769862413406,0.05174679309129715,
hedera-hashgraph,2025-01-15,,0.07865197956562042,0.051766909658908844,
hedera-hashgraph,2025-01-16,,0.07938879728317261,0.05298676714301109,
hedera-hashgraph,2025-01-17,,0.0798807442188263,0.05374247208237648,
hedera-hashgraph,2025-01-18,,0.07754021137952805,0.05556235462427139,
hedera-hashgraph,2025-01-19,,0.07476569712162018,0.05693238973617554,
hedera-hashgraph,2025-01-20,,0.07582869380712509,0.0638757273554802,
hedera-hashgraph,2025-01-21,,0.07671483606100082,0.07246984541416168,
hedera-hashgraph,2025-01-22,,0.07348304241895676,0.0705643817782402,
hedera-hashgraph,2025-01-23,,0.06993399560451508,0.06920765340328217,
hedera-hashgraph,2025-01-24,,0.07140012085437775,0.0679597407579422,
hedera-hashgraph,2025-01-25,,0.07147625088691711,0.06487102806568146,
hedera-hashgraph,2025-01-26,,0.07275514304637909,0.06714234501123428,
hedera-hashgraph,2025-01-27,,0.07454374432563782,0.06812859326601028,
hedera-hashgraph,2025-01-28,,0.07465439289808273,0.06817401200532913,
hedera-hashgraph,2025-01-29,,0.07354308664798737,0.06845303624868393,
hedera-hashgraph,2025-01-30,,0.0741618424654007,0.06643987447023392,
hedera-hashgraph,2025-01-31,,0.07132259011268616,0.06499647349119186,
hedera-hashgraph,2025-02-01,,0.06918326020240784,0.06494904309511185,
hedera-hashgraph,2025-02-02,,0.0693615972995758,0.06900037825107574,
hedera-hashgraph,2025-02-03,,0.06946741789579391,0.069400355219841,
hedera-hashgraph,2025-02-04,,0.06892367452383041,0.07264890521764755,
hedera-hashgraph,2025-02-05,,0.06921249628067017,0.0714452862739563,
hedera-hashgraph,2025-02-06,,0.07158362120389938,0.06957658380270004,
hedera-hashgraph,2025-02-07,,0.07368255406618118,0.07133910059928894,
hedera-hashgraph,2025-02-08,,0.07668788731098175,0.0754040852189064,
hedera-hashgraph,2025-02-09,,0.07732893526554108,0.0720466822385788,
hedera-hashgraph,2025-02-10,,0.07875335961580276,0.07557176053524017,
hedera-hashgraph,2025-02-11,,0.07867550849914551,0.08588380366563797,
hedera-hashgraph,2025-02-12,,0.07799601554870605,0.09173791110515594,
hedera-hashgraph,2025-02-13,,0.08062735199928284,0.08365914225578308,
hedera-hashgraph,2025-02-14,,0.0819835290312767,0.08688963204622269,
hedera-hashgraph,2025-02-15,,0.08270872384309769,0.08728062361478806,
hedera-hashgraph,2025-02-16,,0.08446408063173294,0.08974068611860275,
hedera-hashgraph,2025-02-17,,0.08370105177164078,0.08594956248998642,
hedera-hashgraph,2025-02-18,,0.08771829307079315,0.08578081429004669,
hedera-hashgraph,2025-02-19,,0.09991500526666641,0.08890137076377869,
hedera-hashgraph,2025-02-20,,0.10665236413478851,0.08764155954122543,
hedera-hashgraph,2025-02-21,,0.10488183796405792,0.08422435820102692,
hedera-hashgraph,2025-02-22,,0.1093187928199768,0.08080289512872696,
hedera-hashgraph,2025-02-23,,0.11153890937566757,0.08165793865919113,
hedera-hashgraph,2025-02-24,,0.10874766856431961,0.07954783737659454,
hedera-hashgraph,2025-02-25,,0.10843449085950851,0.07590627670288086,
hedera-hashgraph,2025-02-26,,0.1078784167766571,0.0749557763338089,
hedera-hashgraph,2025-02-27,,0.11008118093013763,0.07276426255702972,
hedera-hashgraph,2025-02-28,,0.22906219959259033,0.070820152759552,
hedera-hashgraph,2025-03-01,,0.1155504658818245,0.07031124830245972,
hedera-hashgraph,2025-03-02,,0.11579067260026932,0.06813656538724899,
hedera-hashgraph,2025-03-03,,0.11278172582387924,0.06501568108797073,
hedera-hashgraph,2025-03-04,,0.11537244915962219,0.06494200974702835,
hedera-hashgraph,2025-03-05,,0.11921238899230957,0.06531713902950287,
hedera-hashgraph,2025-03-06,,0.1191418394446373,0.0639331191778183,
hedera-hashgraph,2025-03-07,,0.13312271237373352,0.06340033560991287,
hedera-hashgraph,2025-03-08,,0.13105879724025726,0.061553437262773514,
hedera-hashgraph,2025-03-09,,0.13069000840187073,0.059434544295072556,
hedera-hashgraph,2025-03-10,,0.12823091447353363,0.057494886219501495,
hedera-hashgraph,2025-03-11,,0.12812574207782745,0.05873525142669678,
hedera-hashgraph,2025-03-12,,0.13057686388492584,0.0581405833363533,
hedera-hashgraph,2025-03-13,,0.1333359032869339,0.06209876015782356,
hedera-hashgraph,2025-03-14,,0.12788574397563934,0.06528543680906296,
hedera-hashgraph,2025-03-15,,0.11839280277490616,0.06391622126102448,
hedera-hashgraph,2025-03-16,,0.11828947067260742,0.06052917242050171,
hedera-hashgraph,2025-03-17,,0.11458732932806015,0.06256874650716782,
hedera-hashgraph,2025-03-18,,0.11255212873220444,0.06476296484470367,
hedera-hashgraph,2025-03-19,,0.10493483394384384,0.06430776417255402,
hedera-hashgraph,2025-03-20,,0.1055620014667511,0.0632304698228836,
hedera-hashgraph,2025-03-21,,0.11100341379642487,0.06221536174416542,
hedera-hashgraph,2025-03-22,,0.10797124356031418,0.06289029866456985,
hedera-hashgraph,2025-03-23,,0.10802514106035233,0.0615045540034771,
hedera-hashgraph,2025-03-24,,0.10790447890758514,0.0610150471329689,
hedera-hashgraph,2025-03-25,,0.11365927755832672,0.060009680688381195,
hedera-hashgraph,2025-03-26,,0.12046472728252411,0.06105959415435791,
hedera-hashgraph,2025-03-27,,0.11580916494131088,0.059917885810136795,
hedera-hashgraph,2025-03-28,,0.11487311869859695,0.05913495272397995,
hedera-hashgraph,2025-03-29,,0.11524784564971924,0.06198514625430107,
hedera-hashgraph,2025-03-30,,0.1152808740735054,0.06511179357767105,
hedera-hashgraph,2025-03-31,,0.11633339524269104,0.07165046781301498,
hedera-hashgraph,2025-04-01,,0.1113598644733429,0.0714104101061821,
hedera-hashgraph,2025-04-02,,0.10540124773979187,0.07393215596675873,
hedera-hashgraph,2025-04-03,,0.10441787540912628,0.07034186273813248,
hedera-hashgraph,2025-04-04,,0.10501335561275482,0.06748543679714203,
hedera-hashgraph,2025-04-05,,0.10346022993326187,0.06732229143381119,
hedera-hashgraph,2025-04-06,,0.10548007488250732,0.06588020920753479,
hedera-hashgraph,2025-04-07,,0.10635285079479218,0.06518419086933136,
hedera-hashgraph,2025-04-08,,0.10733063519001007,0.065406434237957,
hedera-hashgraph,2025-04-09,,0.10671495646238327,0.06439849734306335,
hedera-hashgraph,2025-04-10,,0.10202201455831528,0.06536997109651566,
hedera-hashgraph,2025-04-11,,0.10060958564281464,0.06597376614809036,
hedera-hashgraph,2025-04-12,,0.09553145617246628,0.06390368193387985,
hedera-hashgraph,2025-04-13,,0.08332414925098419,0.06540557742118835,
hedera-hashgraph,2025-04-14,,0.07935451716184616,0.06726749986410141,
hedera-hashgraph,2025-04-15,,0.08305874466896057,0.06817618757486343,
hedera-hashgraph,2025-04-16,,0.07925528287887573,0.06820924580097198,
hedera-hashgraph,2025-04-17,,0.07899484038352966,0.06723485887050629,
hedera-hashgraph,2025-04-18,,0.08034983277320862,0.06765316426753998,
hedera-hashgraph,2025-04-19,,0.0819421112537384,0.06463684886693954,
hedera-hashgraph,2025-04-20,,0.08285853266716003,0.06264621019363403,
hedera-hashgraph,2025-04-21,,0.08926103264093399,0.06111796200275421,
hedera-hashgraph,2025-04-22,,0.09054819494485855,0.06054145470261574,
hedera-hashgraph,2025-04-23,,0.1023082435131073,0.06085672602057457,
hedera-hashgraph,2025-04-24,,0.1381070464849472,0.06006920337677002,
hedera-hashgraph,2025-04-25,,0.11705416440963745,0.059539299458265305,
hedera-hashgraph,2025-04-26,,0.11413392424583435,0.06156880781054497,
hedera-hashgraph,2025-04-27,,0.10743462294340134,0.0609077624976635,
hedera-hashgraph,2025-04-28,,0.10628363490104675,0.0607454739511013,
hedera-hashgraph,2025-04-29,,0.1029258742928505,0.060970012098550797,
hedera-hashgraph,2025-04-30,,0.0967402383685112,0.06390301138162613,
hedera-hashgraph,2025-05-01,,0.0969402939081192,0.06087062135338783,
hedera-hashgraph,2025-05-02,,0.09807827323675156,0.0585782565176487,
hedera-hashgraph,2025-05-03,,0.10721402615308762,0.05755989998579025,
hedera-hashgraph,2025-05-04,,0.10976133495569229,0.057966772466897964,
hedera-hashgraph,2025-05-05,,0.10962788760662079,0.058050308376550674,
hedera-hashgraph,2025-05-06,,0.11594186723232269,0.05762993171811104,
hedera-hashgraph,2025-05-07,,0.1120665892958641,0.057154666632413864,
hedera-hashgraph,2025-05-08,,0.10754651576280594,0.05465363711118698,
hedera-hashgraph,2025-05-09,,0.10904715210199356,0.053993042558431625,
hedera-hashgraph,2025-05-10,,0.10896355658769608,0.054328665137290955,
hedera-hashgraph,2025-05-11,,0.107124462723732,0.05230062082409859,
hedera-hashgraph,2025-05-12,,0.10949370265007019,0.05121053755283356,
hedera-hashgraph,2025-05-13,,0.10763990134000778,0.05179746076464653,
hedera-hashgraph,2025-05-14,,0.10756149888038635,0.05179520696401596,
hedera-hashgraph,2025-05-15,,0.1082104817032814,0.05258135125041008,
hedera-hashgraph,2025-05-16,,0.11035151034593582,0.05231958255171776,
hedera-hashgraph,2025-05-17,,0.1154303178191185,0.05242074280977249,
hedera-hashgraph,2025-05-18,,0.11480993032455444,0.05253281071782112,
hedera-hashgraph,2025-05-19,,0.11265049874782562,0.052561234682798386,
hedera-hashgraph,2025-05-20,,0.1126103326678276,0.05290878191590309,
hedera-hashgraph,2025-05-21,,0.11560413241386414,0.052577950060367584,
hedera-hashgraph,2025-05-22,,0.11433864384889603,0.05199574679136276,
hedera-hashgraph,2025-05-23,,0.11169097572565079,0.05234146490693092,
hedera-hashgraph,2025-05-24,,0.1082090437412262,0.05097120627760887,
hedera-hashgraph,2025-05-25,,0.10849365592002869,0.05070575699210167,
hedera-hashgraph,2025-05-26,,0.10726726800203323,0.0511186309158802,
hedera-hashgraph,2025-05-27,,0.10718748718500137,0.052031345665454865,
hedera-hashgraph,2025-05-28,,0.10465064644813538,0.052539367228746414,
hedera-hashgraph,2025-05-29,,0.10496945679187775,0.05278169736266136,
hedera-hashgraph,2025-05-30,,0.10228484869003296,0.05272699519991875,
hedera-hashgraph,2025-05-31,,0.10018349438905716,0.05164230242371559,
hedera-hashgraph,2025-06-01,,0.10000931471586227,0.050987496972084045,
hedera-hashgraph,2025-06-02,,0.09947054088115692,0.050588157027959824,
hedera-hashgraph,2025-06-03,,0.10153385251760483,0.05055069923400879,
hedera-hashgraph,2025-06-04,,0.10122593492269516,0.0505824014544487,
hedera-hashgraph,2025-06-05,,0.10331811755895615,0.04934057965874672,
hedera-hashgraph,2025-06-06,,0.10306165367364883,0.04884778708219528,
hedera-hashgraph,2025-06-07,,0.09906960278749466,0.04900669679045677,
hedera-hashgraph,2025-06-08,,0.09171786159276962,0.048258259892463684,
hedera-hashgraph,2025-06-09,,0.09059959650039673,0.04843156412243843,
hedera-hashgraph,2025-06-10,,0.09001818299293518,0.04469228535890579,
hedera-hashgraph,2025-06-11,,0.0874951034784317,0.04435190185904503,
hedera-hashgraph,2025-06-12,,0.09010765701532364,0.04456661641597748,
hedera-hashgraph,2025-06-13,,0.08950413763523102,0.04587263986468315,
hedera-hashgraph,2025-06-14,,0.0881066843867302,0.0467381477355957,
hedera-hashgraph,2025-06-15,,0.08578271418809891,0.043805740773677826,
hedera-hashgraph,2025-06-16,,0.08533026278018951,0.04321528971195221,
hedera-hashgraph,2025-06-17,,0.0828268826007843,0.04550536349415779,
hedera-hashgraph,2025-06-18,,0.07650501281023026,0.0456673800945282,
hedera-hashgraph,2025-06-19,,0.08036305010318756,0.0450490266084671,
hedera-hashgraph,2025-06-20,,0.08208511024713516,0.046206455677747726,
hedera-hashgraph,2025-06-21,,0.08003266155719757,0.049923162907361984,
hedera-hashgraph,2025-06-22,,0.07819191366434097,0.05064932256937027,
hedera-hashgraph,2025-06-23,,0.07829906046390533,0.05138774216175079,
hedera-hashgraph,2025-06-24,,0.07555066049098969,0.05192999541759491,
hedera-hashgraph,2025-06-25,,0.07897574454545975,0.05221504718065262,
hedera-hashgraph,2025-06-26,,0.0773029625415802,0.05062885954976082,
hedera-hashgraph,2025-06-27,,0.07736309617757797,0.050531063228845596,
hedera-hashgraph,2025-06-28,,0.07823542505502701,0.049018487334251404,
hedera-hashgraph,2025-06-29,,0.07707639783620834,0.04852619394659996,
hedera-hashgraph,2025-06-30,,0.07604309916496277,0.04990268126130104,
hedera-hashgraph,2025-07-01,,0.07673182338476181,0.05057040974497795,
hedera-hashgraph,2025-07-02,,0.07766149938106537,0.050078071653842926,
hedera-hashgraph,2025-07-03,,0.07419118285179138,0.05070209875702858,
hedera-hashgraph,2025-07-04,,0.069545216858387,0.049303118139505386,
hedera-hashgraph,2025-07-05,,0.06443782150745392,0.04802313819527626,
hedera-hashgraph,2025-07-06,,0.06842464953660965,0.04729871451854706,
hedera-hashgraph,2025-07-07,,0.06749198585748672,0.04673711955547333,
hedera-hashgraph,2025-07-08,,0.06576713174581528,0.04718855023384094,
hedera-hashgraph,2025-07-09,,0.06745289266109467,0.04723883047699928,
hedera-hashgraph,2025-07-10,,0.06726917624473572,0.04708550497889519,
hedera-hashgraph,2025-07-11,,0.06676997989416122,0.04793806001543999,
hedera-hashgraph,2025-07-12,,0.06622536480426788,0.04863697290420532,
hedera-hashgraph,2025-07-13,,0.06834203749895096,0.049344502389431,
hedera-hashgraph,2025-07-14,,0.07108405232429504,0.052086420357227325,
hedera-hashgraph,2025-07-15,,0.07481567561626434,0.05191566422581673,
hedera-hashgraph,2025-07-16,,0.07695110142230988,0.05166264623403549,
hedera-hashgraph,2025-07-17,,0.07711833715438843,0.05174877122044563,
hedera-hashgraph,2025-07-18,,0.0741121917963028,0.0527225136756897,
hedera-hashgraph,2025-07-19,,0.07338207215070724,0.055230554193258286,
hedera-hashgraph,2025-07-20,,0.07455217838287354,0.05755693092942238,
hedera-hashgraph,2025-07-21,,0.07390151172876358,0.05574652552604675,
hedera-hashgraph,2025-07-22,,0.07251625508069992,0.05455273017287254,
hedera-hashgraph,2025-07-23,,0.06953676789999008,0.05344490334391594,
hedera-hashgraph,2025-07-24,,0.06837866455316544,0.05260154977440834,
